row_index,predicted_probability,predicted_label,actual_label,explanation
4403,0.598033417,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
1232,0.970961205,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
24566,0.905223188,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and login activity occurred across many days."
34631,0.984612745,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
13687,0.718990661,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
1435,0.969155759,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
21480,0.972729219,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
12922,0.881115687,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
17533,0.991579175,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
40969,0.839846537,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and file-related activity was unusually high."
17255,0.997297611,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
37819,0.969769943,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
5096,0.967907321,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
11816,0.90385235,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
23061,0.969035071,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
4757,0.960740187,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
13685,0.582604178,1,0,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and many emails included attachments."
18130,0.989849043,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
24344,0.803255018,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
10937,0.906444708,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
21485,0.982340346,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
33503,0.98337917,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and web activity occurred across many days."
29167,0.982601629,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and overall system activity was unusually high."
16118,0.976458218,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
4798,0.915018588,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
7517,0.691585698,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
23241,0.974582383,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
26639,0.977576105,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
5867,0.629071731,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
22449,0.814471872,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily email volume was unusually high."
34209,0.813451799,1,1,"This user was flagged because multiple risk signals increased at the same time, file activity changed sharply compared with the previous week, and file-related activity was unusually high."
19889,0.934877416,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
10679,0.761905764,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
12229,0.989199907,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
34394,0.923147829,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
17434,0.94587331,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
16507,0.992025802,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
19705,0.979134311,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
1258,0.649187113,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
5445,0.760786232,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
5556,0.984215045,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
17265,0.992030274,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
34638,0.980546008,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
17790,0.968082062,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
28717,0.888891042,1,0,"This user was flagged because overall system activity was unusually high, login activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
17567,0.977810558,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
34268,0.973670751,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
3629,0.962818399,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
1248,0.659940726,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
23282,0.92197664,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
6927,0.959795738,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and overall system activity was unusually high."
41547,0.970923501,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
22458,0.785289426,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and many emails included attachments."
12223,0.990959106,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
4760,0.96257382,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
11077,0.63899592,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
21501,0.866309612,1,0,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and overall system activity was unusually high."
17754,0.862553621,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
10892,0.990103548,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
24468,0.930826299,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
8239,0.936842543,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
6050,0.892126896,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
1058,0.925072148,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and daily external device usage was unusually high."
4804,0.964904067,1,1,"This user was flagged because multiple risk signals increased at the same time, file access activity was unusually high, and daily external device usage was unusually high."
38996,0.968301926,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
8071,0.872994014,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
28727,0.962471379,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
17541,0.990177392,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
39422,0.969257414,1,1,"This user was flagged because multiple risk signals increased at the same time, file access activity was unusually high, and file-related activity was unusually high."
23017,0.989784636,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
39407,0.980217688,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
1538,0.900009064,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and many emails included attachments."
11206,0.740990536,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
41549,0.969476472,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
26654,0.982941651,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
1052,0.913791722,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
1437,0.990662573,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
19767,0.57406764,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and daily external device usage was unusually high."
41556,0.973598371,1,1,"This user was flagged because multiple risk signals increased at the same time, file access activity was unusually high, and daily external device usage was unusually high."
3959,0.840466246,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
10900,0.992946197,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
41552,0.953939492,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
11212,0.813223231,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
23458,0.97041643,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
28416,0.949763939,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
31368,0.926243244,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and overall system activity was unusually high."
15118,0.71400094,1,1,"This user was flagged because overall system activity was unusually high, file-related activity was unusually high, and multiple risk signals increased at the same time."
11211,0.503951247,1,0,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
5533,0.995467599,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and overall system activity was unusually high."
37783,0.989119677,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
40112,0.893685528,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
20218,0.971747617,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
16505,0.987732905,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
24688,0.671822168,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
17538,0.992820519,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
17402,0.587430772,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
20292,0.645922249,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and daily external device usage was unusually high."
17382,0.674821962,1,1,"This user was flagged because overall system activity was unusually high, suspicious behavior stayed elevated over several weeks, and multiple risk signals increased at the same time."
11213,0.919414549,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
34575,0.596894585,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
27397,0.972274209,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
15465,0.948472169,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
18755,0.594624169,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
21066,0.638677617,1,1,"This user was flagged because logins came from multiple computers, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
17568,0.990805354,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
29174,0.803010777,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
12220,0.985293936,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
20389,0.954968161,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
40677,0.91185986,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and emails were sent to many recipients at once."
4796,0.949203184,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
37817,0.983186753,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
20201,0.99247175,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
3846,0.865593696,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
14593,0.976604764,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
24680,0.95445702,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
4720,0.960755233,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
10932,0.971837953,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
20293,0.866609514,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and daily external device usage was unusually high."
38695,0.549705754,1,0,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
6396,0.686025181,1,0,"This user was flagged because multiple risk signals increased at the same time, file-related activity was unusually high, and file access activity was unusually high."
36081,0.632857729,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
34205,0.755149219,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and file-related activity was unusually high."
6387,0.957941072,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
17250,0.995007231,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
17384,0.896985571,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and behavior patterns were more unusual than normal."
5057,0.982602267,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
16531,0.837427033,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
40672,0.65770976,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
17756,0.594371247,1,0,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
28080,0.933801225,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
9851,0.984218482,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
4103,0.955458899,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
28113,0.985533395,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
39521,0.791680691,1,1,"This user was flagged because overall system activity was unusually high, file-related activity was unusually high, and suspicious behavior stayed elevated over several weeks."
5869,0.6908877,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
22579,0.581196639,1,1,"This user was flagged because multiple risk signals increased at the same time, logins came from multiple computers, and suspicious behavior stayed elevated over several weeks."
1402,0.994321148,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
16169,0.609614596,1,0,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and login activity occurred across many days."
10930,0.995228499,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
5397,0.837959585,1,1,"This user was flagged because multiple risk signals increased at the same time, file access activity was unusually high, and file-related activity was unusually high."
10899,0.990856564,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
34622,0.989093801,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
10895,0.992208285,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
40071,0.990192362,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
17984,0.571305735,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
3600,0.977949545,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
3847,0.546069572,1,0,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
6557,0.950937519,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
15457,0.987350606,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
22665,0.97717601,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
25623,0.967762828,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
16141,0.977670071,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
13498,0.972274209,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
20796,0.587891362,1,0,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
24619,0.981413042,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
39520,0.938555286,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
9855,0.98070194,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
33880,0.532311398,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
36797,0.973792869,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
27485,0.786835065,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and behavior patterns were more unusual than normal."
15459,0.94691139,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
17546,0.979517202,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
9852,0.976337525,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
32675,0.978719838,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
19478,0.823017648,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
18676,0.717646187,1,1,"This user was flagged because multiple risk signals increased at the same time, daily external device usage was unusually high, and device usage changed sharply compared with the previous week."
26630,0.989478776,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
20382,0.924425857,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
35724,0.970116786,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
1401,0.991002832,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
33480,0.949814657,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
34262,0.961625068,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and daily external device usage was unusually high."
5062,0.985315948,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
25337,0.96061428,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and overall system activity was unusually high."
2061,0.576423614,1,0,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
7235,0.544874129,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
1406,0.991508284,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
9869,0.979767107,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
15462,0.917479459,1,1,"This user was flagged because multiple risk signals increased at the same time, suspicious behavior stayed elevated over several weeks, and external devices were used on multiple computers."
33786,0.954859467,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
9370,0.952827337,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
10223,0.98576383,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and web activity occurred across many days."
5547,0.991548309,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
20229,0.98258489,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
23266,0.620043053,1,0,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
24773,0.967695195,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
24626,0.992097672,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
10894,0.997151171,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
32660,0.993088848,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
29660,0.964825446,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
3728,0.982585624,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and web activity occurred across many days."
25698,0.857159992,1,0,"This user was flagged because overall system activity was unusually high, login activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
27944,0.526126069,1,1,"This user was flagged because multiple risk signals increased at the same time, logins came from multiple computers, and suspicious behavior stayed elevated over several weeks."
16110,0.981496953,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
30796,0.968603127,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
15364,0.964950565,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
25702,0.896266285,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and many emails included attachments."
8244,0.947421174,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
28413,0.963042562,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file activity changed sharply compared with the previous week."
5065,0.990428737,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
10625,0.588882052,1,0,"This user was flagged because overall system activity was unusually high, suspicious behavior stayed elevated over several weeks, and multiple risk signals increased at the same time."
5555,0.935392495,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
39416,0.969487147,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
15119,0.922466895,1,1,"This user was flagged because multiple risk signals increased at the same time, file activity changed sharply compared with the previous week, and network-related risk increased compared with the previous week."
23264,0.700841787,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and daily external device usage was unusually high."
28019,0.98279276,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
5055,0.996344805,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
17438,0.975886723,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
22631,0.795210502,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
18760,0.85108331,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
30482,0.960414675,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and daily external device usage was unusually high."
26217,0.957485348,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and login activity occurred across many days."
21475,0.972352239,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
24579,0.955070047,1,0,"This user was flagged because overall system activity was unusually high, login activity occurred across many days, and multiple risk signals increased at the same time."
37536,0.906665872,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file activity changed sharply compared with the previous week."
32687,0.976458218,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
28414,0.964888983,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
27977,0.989261487,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
15917,0.964885508,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
34617,0.996535506,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
13691,0.526973273,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
3618,0.912760863,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
